2020 Tract,ID,Population,Households,Male,Female,Employed,Unemployed,NLF,No education,Primary,Secondary,Graduate,Gen Z,Millennial,Gen X,Baby Boomer,Silent,Poverty Level,Low,Lower Middle,Median,Middle Middle,Upper Middle,High,HH Size,HH Num Kids
113426,CT-1134.26,2055,748,0.49254,0.50746,0.577,0.068,0.355,0.02343,0.06976,0.26038,0.64643,0.1493,0.28,0.15814,0.30186,0.1107,0.314,0.007,0.031,0.195,0.155,0.249,0.049,3.2,0.55
113427,CT-1134.27,1525,886,0.57627,0.42373,0.811,0.029,0.16,0.01379,0.04207,0.45586,0.48828,0.1387,0.29013,0.26408,0.28044,0.02665,0.19281,0.07892,0.15684,0.27173,0.13686,0.11189,0.05095,1.99,0.29
113428,CT-1134.28,3514,1107,0.45858,0.54142,0.697,0.112,0.191,0.00466,0.0143,0.33987,0.64117,0.24638,0.25491,0.19519,0.24199,0.06153,0.11912,0.05305,0.06206,0.08408,0.11712,0.23824,0.32633,3.79,0.78
115101,CT-1151.01,4240,1904,0.45397,0.54603,0.635,0.044,0.321,0.00391,0.01146,0.16016,0.82448,0.18121,0.14983,0.22034,0.32932,0.1193,0.17083,0.01898,0.08092,0.04296,0.08891,0.19381,0.4036,2.58,0.42
115103,CT-1151.03,3181,11,0.40459,0.59541,0.402,0.22,0.378,0,0,0,1,0.94184,0.04778,0.00912,0,0.00126,0.27273,0.36364,0,0.36364,0,0,0,4.09,8
115104,CT-1151.04,4264,2181,0.49361,0.50639,0.688,0.053,0.259,0.00792,0.02376,0.20596,0.76235,0.42867,0.24827,0.119,0.15338,0.05068,0.246,0.103,0.104,0.121,0.087,0.171,0.168,2.09,0.2
115202,CT-1152.02,5795,2098,0.51572,0.48428,0.753,0.064,0.183,0.01885,0.05633,0.27186,0.65296,0.29977,0.27776,0.20894,0.16475,0.04878,0.10911,0.03604,0.26927,0.14314,0.13013,0.19419,0.11812,3.04,0.31
115203,CT-1152.03,2177,1057,0.47662,0.52338,0.78,0,0.22,0.01313,0.03881,0.18269,0.76537,0.29748,0.20359,0.22962,0.21682,0.0525,0.11988,0.07193,0.10789,0.21778,0.16384,0.19181,0.12687,2.51,0.51
115204,CT-1152.04,3554,1592,0.59768,0.40232,0.615,0.063,0.322,0.01027,0.03116,0.20042,0.75814,0.26465,0.28285,0.22184,0.17742,0.05325,0.15115,0.08709,0.11111,0.10911,0.09209,0.30531,0.14414,2.51,0.35
115301,CT-1153.01,3920,1656,0.55529,0.44471,0.573,0.023,0.404,0.00705,0.02085,0.23642,0.73568,0.20943,0.21439,0.25825,0.20401,0.11392,0.18118,0.03103,0.04004,0.13814,0.11011,0.19019,0.30931,2.76,0.56
115302,CT-1153.02,3111,1096,0.53325,0.46675,0.674,0.059,0.267,0.04443,0.13368,0.43356,0.38834,0.28405,0.24775,0.23236,0.19053,0.04531,0.212,0.172,0.113,0.106,0.104,0.214,0.079,3.48,0.78
115401,CT-1154.01,5000,1902,0.49588,0.50412,0.633,0.047,0.32,0.01708,0.05149,0.375,0.55644,0.29602,0.22299,0.2619,0.16063,0.05846,0.161,0.128,0.101,0.182,0.103,0.166,0.159,3.24,0.81
115403,CT-1154.03,2642,1043,0.49152,0.50848,0.686,0.026,0.288,0.02774,0.08366,0.34566,0.54293,0.26039,0.31468,0.24464,0.14343,0.03686,0.21479,0.06793,0.10889,0.24076,0.13487,0.12687,0.10589,3.43,0.98
115404,CT-1154.04,2359,862,0.52951,0.47049,0.688,0.087,0.225,0.02379,0.07184,0.28689,0.61748,0.25197,0.29209,0.2246,0.18673,0.04462,0.2002,0.01502,0.15115,0.16517,0.12412,0.17618,0.16817,3.27,0.66
117101,CT-1171.01,4189,1447,0.47644,0.52356,0.657,0.053,0.29,0.0208,0.06209,0.27955,0.63757,0.32605,0.21765,0.25508,0.17027,0.03094,0.14,0.053,0.095,0.143,0.138,0.249,0.182,3.52,0.85
117102,CT-1171.02,2260,816,0.5235,0.4765,0.654,0.069,0.277,0.02874,0.08573,0.37519,0.51034,0.22346,0.21708,0.22346,0.26257,0.07342,0.187,0.032,0.164,0.169,0.087,0.174,0.187,3.36,0.65
117201,CT-1172.01,3860,1191,0.47132,0.52868,0.6,0.091,0.309,0.0152,0.04595,0.43198,0.50687,0.39128,0.22037,0.20456,0.14224,0.04154,0.31369,0.03497,0.14885,0.15185,0.1019,0.12088,0.12787,4.2,1.27
117202,CT-1172.02,2453,938,0.51698,0.48302,0.556,0.168,0.276,0.0162,0.04812,0.30443,0.63125,0.20966,0.19854,0.20736,0.29053,0.09391,0.22,0.07,0.06,0.104,0.051,0.326,0.169,2.99,0.51
117301,CT-1173.01,3074,1102,0.44115,0.55885,0.659,0.075,0.266,0.00926,0.02813,0.21403,0.74858,0.17649,0.26772,0.21179,0.29046,0.05354,0.067,0.047,0.071,0.108,0.128,0.242,0.337,3.31,0.59
117302,CT-1173.02,4040,1601,0.48256,0.51744,0.631,0.063,0.306,0.00485,0.01456,0.33714,0.64345,0.2307,0.21196,0.25547,0.19344,0.10843,0.1011,0.00601,0.06507,0.15716,0.12913,0.24224,0.2993,3.05,0.71
117303,CT-1173.03,3518,1172,0.46189,0.53811,0.593,0.037,0.37,0.00499,0.01531,0.37217,0.60752,0.25576,0.22233,0.19245,0.2669,0.06255,0.117,0.055,0.113,0.113,0.093,0.277,0.232,3.64,0.79
117404,CT-1174.04,4633,1392,0.45661,0.54339,0.681,0.047,0.272,0.00855,0.0254,0.30837,0.65768,0.24208,0.22044,0.23768,0.23848,0.06132,0.05606,0.03704,0.05706,0.11612,0.13614,0.29329,0.3043,3.99,0.92
117405,CT-1174.05,2454,873,0.49313,0.50687,0.722,0.027,0.251,0.06336,0.19067,0.46141,0.28456,0.43222,0.22772,0.19744,0.12681,0.01581,0.28858,0.16834,0.14128,0.22946,0.08918,0.08016,0.00301,3.91,1.27
117407,CT-1174.07,2551,992,0.51494,0.48506,0.718,0.104,0.178,0.06285,0.18905,0.55398,0.19412,0.37747,0.26902,0.25316,0.10036,0,0.285,0.152,0.256,0.18,0.102,0.025,0,3.74,1.34
117408,CT-1174.08,2012,735,0.48341,0.51659,0.659,0.053,0.288,0.04145,0.12435,0.46438,0.36982,0.36151,0.25786,0.23747,0.11003,0.03314,0.287,0.129,0.245,0.146,0.061,0.03,0.102,3.81,1.31
117510,CT-1175.1,2716,993,0.51789,0.48211,0.673,0.019,0.308,0.05568,0.16752,0.47378,0.30302,0.33121,0.27281,0.22974,0.12412,0.04212,0.1952,0.10811,0.27528,0.16717,0.11512,0.05806,0.08108,3.69,1.11
117520,CT-1175.2,3157,1082,0.51798,0.48202,0.703,0.089,0.208,0.04706,0.14163,0.4181,0.39321,0.40865,0.2447,0.21824,0.1094,0.01901,0.22478,0.17483,0.15385,0.2008,0.10889,0.1039,0.03297,3.84,1.22
117530,CT-1175.3,4852,1683,0.49703,0.50297,0.72,0.106,0.174,0.04924,0.14799,0.47165,0.33112,0.32725,0.28653,0.20932,0.13709,0.0398,0.27173,0.08791,0.14286,0.16983,0.12288,0.12288,0.08192,3.7,1.08
119001,CT-1190.01,3866,1028,0.52564,0.47436,0.72,0.045,0.235,0.03485,0.10422,0.54444,0.3165,0.27661,0.21997,0.23649,0.2202,0.04673,0.03094,0.06886,0.14471,0.19162,0.18962,0.18762,0.18663,4.45,0.9
119003,CT-1190.03,3571,875,0.53085,0.46915,0.685,0.071,0.244,0.05707,0.17153,0.39423,0.37717,0.27291,0.29286,0.1569,0.21305,0.06429,0.13487,0.06394,0.02597,0.09491,0.25275,0.28671,0.14086,5.03,1.16
119004,CT-1190.04,2618,774,0.45929,0.54071,0.687,0.07,0.243,0.03508,0.10477,0.57484,0.28531,0.29213,0.24583,0.21382,0.16071,0.0875,0.15085,0.04296,0.10889,0.08991,0.23377,0.26973,0.1039,4.33,1.06
119201,CT-1192.01,3659,861,0.46001,0.53999,0.631,0.136,0.233,0.03965,0.11932,0.5018,0.33922,0.33011,0.22594,0.2314,0.14211,0.07044,0.11712,0.06406,0.12913,0.11111,0.12913,0.23023,0.21922,5.13,1.11
119202,CT-1192.02,4070,1108,0.47582,0.52418,0.628,0.037,0.335,0.04544,0.13663,0.51735,0.30058,0.28156,0.2761,0.19377,0.19081,0.05777,0.04496,0.03796,0.11489,0.2977,0.1009,0.32767,0.07592,4.28,0.82
119310,CT-1193.1,3658,1277,0.53945,0.46055,0.703,0.045,0.252,0.03466,0.10398,0.36489,0.49647,0.22626,0.27755,0.21305,0.20416,0.07897,0.24625,0.05205,0.15315,0.07708,0.16717,0.19319,0.11111,3.25,0.57
119320,CT-1193.2,3765,1251,0.5056,0.4944,0.777,0.082,0.141,0.0487,0.14577,0.46528,0.34024,0.33865,0.25592,0.20506,0.17272,0.02765,0.136,0.118,0.17,0.078,0.299,0.115,0.084,3.78,0.93
119340,CT-1193.4,2671,1050,0.48251,0.51749,0.732,0.079,0.189,0.06062,0.18229,0.52987,0.22721,0.34857,0.33878,0.21734,0.06681,0.0285,0.34765,0.15584,0.15584,0.18781,0.08192,0.06593,0.005,3.84,1.41
119341,CT-1193.41,2417,857,0.48035,0.51965,0.665,0.094,0.241,0.04031,0.12045,0.4813,0.35794,0.22521,0.22367,0.22214,0.2279,0.10108,0.25649,0.06287,0.17565,0.13074,0.09681,0.14371,0.13373,3.3,0.55
119342,CT-1193.42,2365,785,0.49884,0.50116,0.74,0.077,0.183,0.03486,0.104,0.41314,0.448,0.36928,0.24594,0.21012,0.16248,0.01219,0.1507,0.12375,0.10579,0.25349,0.09182,0.17665,0.0978,3.83,1.09
119400,CT-1194,4563,1167,0.49191,0.50809,0.606,0.034,0.36,0.05064,0.15164,0.42892,0.36881,0.29431,0.25438,0.20401,0.17077,0.07653,0.09191,0.02997,0.16484,0.1049,0.17483,0.20579,0.22777,4.74,1.08
119700,CT-1197,4255,1329,0.46944,0.53056,0.69,0.039,0.271,0.01887,0.0566,0.37398,0.55055,0.22727,0.23747,0.22971,0.24013,0.06541,0.10579,0.07086,0.1008,0.10479,0.13772,0.20659,0.27345,3.68,0.65
119801,CT-1198.01,2259,634,0.44071,0.55929,0.677,0.029,0.294,0.0297,0.08855,0.48704,0.39471,0.27639,0.26591,0.19581,0.21918,0.04271,0.01299,0.01299,0.1039,0.22877,0.17183,0.22577,0.24376,4.17,0.86
119802,CT-1198.02,2891,819,0.46856,0.53144,0.579,0.077,0.344,0.04293,0.12924,0.45865,0.36918,0.31394,0.22131,0.23933,0.1742,0.05122,0.16683,0.05295,0.21079,0.14785,0.1988,0.14885,0.07393,4.06,0.82
119900,CT-1199,4413,1296,0.49776,0.50224,0.637,0.066,0.297,0.03234,0.09674,0.46232,0.40861,0.25849,0.24245,0.24557,0.20496,0.04853,0.128,0.056,0.12,0.15,0.136,0.231,0.179,3.92,0.76
120010,CT-1200.1,2310,777,0.54614,0.45386,0.74,0.101,0.159,0.04606,0.13818,0.38402,0.43174,0.31921,0.26788,0.26283,0.13997,0.01011,0.11189,0.10889,0.27373,0.15085,0.08891,0.16883,0.0969,3.6,0.79
120020,CT-1200.2,3119,1224,0.53332,0.46668,0.713,0.125,0.162,0.05746,0.17279,0.35834,0.41141,0.29085,0.24537,0.22509,0.21958,0.01912,0.44456,0.1049,0.15385,0.18781,0.01798,0.04196,0.04895,3.16,0.74
120030,CT-1200.3,1909,705,0.4912,0.5088,0.657,0.057,0.286,0.05722,0.17165,0.53771,0.23342,0.32492,0.26589,0.21541,0.17035,0.02343,0.308,0.163,0.14,0.182,0.136,0.062,0.009,3.55,0.97
120103,CT-1201.03,2300,862,0.45409,0.54591,0.726,0.123,0.151,0.05921,0.17713,0.54757,0.21609,0.32748,0.29835,0.21938,0.13654,0.01825,0.376,0.122,0.172,0.151,0.088,0.068,0.023,3.92,1.42
120104,CT-1201.04,1774,773,0.52965,0.47035,0.639,0.071,0.29,0.03127,0.09381,0.40918,0.46574,0.2799,0.22794,0.22451,0.22353,0.04412,0.26627,0.15816,0.15516,0.22122,0.0981,0.04404,0.05706,2.9,0.67
120105,CT-1201.05,2281,861,0.49777,0.50223,0.637,0.042,0.321,0.055,0.16446,0.45426,0.32628,0.24433,0.19976,0.25972,0.22771,0.06848,0.35,0.103,0.141,0.22,0.026,0.072,0.088,3.13,0.65
120106,CT-1201.06,3547,1293,0.56163,0.43837,0.677,0.104,0.219,0.06724,0.20206,0.40448,0.32622,0.3317,0.27785,0.20808,0.16108,0.0213,0.283,0.203,0.196,0.108,0.107,0.069,0.034,3.42,0.97
120107,CT-1201.07,2837,1126,0.51749,0.48251,0.685,0.109,0.206,0.04662,0.1394,0.64397,0.17002,0.36677,0.26142,0.2276,0.12789,0.01632,0.37638,0.09209,0.17317,0.24324,0.04705,0.04404,0.02402,3.61,1.26
120108,CT-1201.08,3687,1407,0.45884,0.54116,0.73,0.056,0.214,0.06884,0.20618,0.41807,0.30692,0.29052,0.25201,0.24397,0.16988,0.04363,0.32565,0.14228,0.13427,0.14128,0.10521,0.08016,0.07114,3.26,0.76
120300,CT-1203,4238,1418,0.51619,0.48381,0.676,0.066,0.258,0.02534,0.07576,0.37503,0.52386,0.22148,0.25463,0.22471,0.23978,0.05941,0.21079,0.02498,0.13586,0.16883,0.16084,0.15784,0.14086,3.57,0.7
120400,CT-1204,5336,2120,0.45737,0.54263,0.72,0.088,0.192,0.02963,0.08866,0.46076,0.42096,0.2575,0.27487,0.21703,0.18954,0.06105,0.16116,0.1011,0.13013,0.28228,0.10711,0.18018,0.03804,3.04,0.64
121010,CT-1210.1,4099,1258,0.53283,0.46717,0.661,0.071,0.268,0.03227,0.09652,0.3323,0.53892,0.22496,0.28668,0.22767,0.19105,0.06964,0.16617,0.07508,0.1031,0.1031,0.17217,0.21922,0.16116,3.76,0.64
121020,CT-1210.2,3161,1092,0.54229,0.45771,0.647,0.083,0.27,0.02914,0.0878,0.37956,0.5035,0.2709,0.25837,0.24905,0.18905,0.03262,0.173,0.035,0.203,0.223,0.114,0.123,0.129,3.38,0.64
121101,CT-1211.01,2612,934,0.50256,0.49744,0.645,0.033,0.322,0.03073,0.09174,0.40826,0.46927,0.24921,0.26333,0.27639,0.1839,0.02718,0.192,0.033,0.095,0.245,0.136,0.192,0.107,3.35,0.64
121102,CT-1211.02,1914,789,0.46373,0.53627,0.585,0.046,0.369,0.0342,0.10318,0.35436,0.50825,0.21711,0.19925,0.2359,0.24107,0.10667,0.20921,0.12412,0.15215,0.13714,0.06306,0.18919,0.12513,2.83,0.51
121210,CT-1212.1,2613,817,0.51869,0.48131,0.535,0.033,0.432,0.06383,0.19192,0.39557,0.34868,0.21938,0.21903,0.22318,0.25675,0.08166,0.206,0.078,0.039,0.171,0.173,0.23,0.103,3.6,0.63
121221,CT-1212.21,2045,498,0.52123,0.47877,0.685,0.058,0.257,0.03458,0.10317,0.50259,0.35965,0.23406,0.32969,0.20128,0.21767,0.0173,0.08408,0.12012,0.08208,0.22122,0.15315,0.18919,0.15015,4.78,0.86
121222,CT-1212.22,3806,1190,0.50405,0.49595,0.622,0.073,0.305,0.03913,0.11773,0.54916,0.29398,0.315,0.28372,0.22517,0.15667,0.01944,0.17034,0.12425,0.13427,0.13627,0.21343,0.12525,0.09619,3.93,0.9
121600,CT-1216,2446,850,0.4771,0.5229,0.578,0.072,0.35,0.01822,0.05421,0.29579,0.63178,0.19748,0.22417,0.26115,0.2379,0.0793,0.056,0.112,0.156,0.153,0.187,0.204,0.132,3.29,0.58
121801,CT-1218.01,2498,1086,0.51596,0.48404,0.665,0.091,0.244,0.03801,0.11355,0.3538,0.49464,0.31624,0.24923,0.24615,0.15863,0.02974,0.233,0.218,0.126,0.179,0.098,0.132,0.014,2.91,0.74
121802,CT-1218.02,2536,741,0.49709,0.50291,0.522,0.065,0.413,0.03415,0.10197,0.45214,0.41174,0.2652,0.22612,0.26881,0.1903,0.04957,0.256,0.055,0.092,0.143,0.124,0.208,0.122,3.66,0.83
121900,CT-1219,2965,994,0.45144,0.54856,0.592,0.08,0.328,0.04481,0.13399,0.5265,0.2947,0.32087,0.23026,0.24222,0.16986,0.03678,0.195,0.154,0.089,0.183,0.16,0.169,0.05,3.69,0.87
122000,CT-1220,4504,1601,0.42505,0.57495,0.631,0.101,0.268,0.0225,0.06776,0.36898,0.54076,0.2617,0.22231,0.22331,0.22071,0.07197,0.194,0.074,0.052,0.187,0.18,0.177,0.136,3.34,0.69
122120,CT-1221.2,3830,1136,0.52724,0.47276,0.629,0.082,0.289,0.05248,0.1571,0.43686,0.35356,0.3141,0.23523,0.22626,0.192,0.03242,0.075,0.149,0.236,0.202,0.136,0.094,0.108,4.18,1.03
122121,CT-1221.21,2286,758,0.49158,0.50842,0.633,0.039,0.328,0.0497,0.14911,0.41383,0.38736,0.31629,0.24091,0.19053,0.22955,0.02273,0.214,0.116,0.164,0.135,0.183,0.142,0.046,3.83,1
122122,CT-1221.22,1989,644,0.50416,0.49584,0.558,0.047,0.395,0.07133,0.21331,0.51783,0.19753,0.37363,0.19341,0.22857,0.16967,0.03473,0.249,0.13,0.239,0.261,0.023,0.081,0.017,4.1,1.23
122200,CT-1222,2885,884,0.49379,0.50621,0.617,0.043,0.34,0.05415,0.16205,0.42456,0.35924,0.26704,0.24597,0.23079,0.21809,0.0381,0.183,0.097,0.162,0.196,0.08,0.162,0.12,4,0.92
122410,CT-1224.1,2728,1137,0.52838,0.47162,0.613,0.065,0.322,0.03781,0.11342,0.38451,0.46427,0.31348,0.25033,0.19434,0.1901,0.05176,0.358,0.118,0.136,0.137,0.064,0.088,0.099,2.94,0.81
122420,CT-1224.2,4221,1373,0.52018,0.47982,0.609,0.055,0.336,0.04628,0.13914,0.42047,0.39412,0.32334,0.23299,0.23788,0.17432,0.03146,0.158,0.16,0.132,0.232,0.123,0.067,0.128,3.65,0.83
123010,CT-1230.1,3035,1025,0.47865,0.52135,0.563,0.034,0.403,0.04386,0.13159,0.47617,0.34838,0.34766,0.22269,0.23196,0.15922,0.03847,0.23223,0.14014,0.17017,0.15315,0.15816,0.06707,0.07908,3.82,1.13
123020,CT-1230.2,2549,758,0.5076,0.4924,0.658,0.081,0.261,0.05104,0.15359,0.43809,0.35728,0.26834,0.22581,0.26693,0.18362,0.0553,0.17183,0.05395,0.23477,0.19281,0.12787,0.0999,0.11888,3.99,0.78
123103,CT-1231.03,3373,1597,0.45755,0.54245,0.757,0.08,0.163,0.02261,0.06817,0.39513,0.51409,0.23835,0.28031,0.28875,0.16372,0.02887,0.168,0.091,0.137,0.188,0.105,0.212,0.099,2.39,0.4
123104,CT-1231.04,3899,1612,0.52496,0.47504,0.713,0.042,0.245,0.01431,0.04266,0.37962,0.56341,0.21932,0.29548,0.24662,0.20945,0.02914,0.238,0.05,0.156,0.132,0.187,0.117,0.12,2.91,0.64
123203,CT-1232.03,2707,1012,0.44689,0.55311,0.555,0.004,0.441,0.03652,0.10956,0.42876,0.42516,0.29219,0.32495,0.18233,0.17207,0.02846,0.24476,0.11788,0.08991,0.36963,0.0979,0.04695,0.03297,3.41,0.88
123204,CT-1232.04,2980,1038,0.51083,0.48917,0.706,0.122,0.172,0.04367,0.13101,0.34856,0.47675,0.26661,0.32196,0.23831,0.15068,0.02245,0.23023,0.08308,0.13013,0.27928,0.17117,0.04705,0.05906,3.38,0.57
123205,CT-1232.05,2195,755,0.5173,0.4827,0.669,0.113,0.218,0.03794,0.11438,0.44677,0.40091,0.28404,0.29449,0.24478,0.15079,0.0259,0.233,0.166,0.114,0.168,0.136,0.073,0.11,3.6,0.91
123206,CT-1232.06,1929,820,0.49074,0.50926,0.631,0.124,0.245,0.0486,0.14642,0.36947,0.43551,0.25359,0.27081,0.23349,0.1866,0.0555,0.336,0.195,0.134,0.18,0.039,0.041,0.075,2.83,0.5
123301,CT-1233.01,3828,1639,0.43743,0.56257,0.684,0.048,0.268,0.017,0.051,0.31066,0.62133,0.23267,0.27051,0.19995,0.23706,0.05981,0.245,0.108,0.108,0.209,0.098,0.126,0.106,2.73,0.4
123303,CT-1233.03,2433,875,0.5035,0.4965,0.646,0.085,0.269,0.02909,0.08681,0.39137,0.49273,0.21051,0.32927,0.24362,0.15379,0.06281,0.25574,0.06394,0.14186,0.17283,0.16084,0.12887,0.07592,3.27,0.57
123304,CT-1233.04,3914,1808,0.46584,0.53416,0.51,0.073,0.417,0.02895,0.08717,0.39805,0.48583,0.24346,0.1592,0.20331,0.23436,0.15966,0.298,0.123,0.163,0.206,0.088,0.043,0.079,2.53,0.48
123410,CT-1234.1,3077,1200,0.4561,0.5439,0.676,0.075,0.249,0.0137,0.04073,0.33765,0.60792,0.2559,0.32673,0.22034,0.1705,0.02652,0.14985,0.1049,0.22777,0.19281,0.13586,0.08891,0.0999,3.14,0.69
123420,CT-1234.2,4040,1649,0.44985,0.55015,0.684,0.069,0.247,0.03334,0.09973,0.40553,0.4614,0.28161,0.22767,0.24956,0.20955,0.03161,0.27928,0.10911,0.12312,0.14615,0.06006,0.18118,0.1011,3.03,0.68
123510,CT-1235.1,4337,1672,0.43019,0.56981,0.648,0.071,0.281,0.031,0.09329,0.28413,0.59158,0.27941,0.2584,0.22143,0.19181,0.04895,0.33734,0.06106,0.16917,0.17017,0.03504,0.12112,0.10611,3.04,0.66
123520,CT-1235.2,2246,772,0.50268,0.49732,0.598,0.119,0.283,0.02648,0.07892,0.36609,0.52851,0.23744,0.31177,0.18602,0.20812,0.05665,0.25852,0.0982,0.15832,0.17735,0.09719,0.12725,0.08317,3.63,0.85
123601,CT-1236.01,4039,1916,0.49546,0.50454,0.652,0.078,0.27,0.02342,0.07053,0.28854,0.61751,0.20801,0.24448,0.2267,0.22985,0.09095,0.25,0.101,0.079,0.163,0.077,0.143,0.187,2.52,0.56
123602,CT-1236.02,2979,1290,0.45066,0.54934,0.612,0.072,0.316,0.01608,0.04785,0.26458,0.67149,0.2429,0.20525,0.23457,0.26759,0.04969,0.295,0.108,0.117,0.188,0.029,0.111,0.152,2.66,0.45
123700,CT-1237,4074,1677,0.51366,0.48634,0.663,0.031,0.306,0.02529,0.07616,0.31742,0.58113,0.20337,0.29096,0.24151,0.16894,0.09522,0.192,0.082,0.059,0.132,0.239,0.103,0.193,2.74,0.47
123800,CT-1238,4961,2293,0.45918,0.54082,0.643,0.053,0.304,0.01115,0.03368,0.23487,0.7203,0.20702,0.23475,0.28288,0.21528,0.06007,0.22178,0.05994,0.08891,0.09491,0.12987,0.14785,0.25674,2.58,0.5
123901,CT-1239.01,3839,1486,0.58104,0.41896,0.639,0.038,0.323,0.02509,0.07556,0.28542,0.61393,0.23238,0.31077,0.23145,0.17934,0.04606,0.24476,0.17183,0.05994,0.08492,0.2038,0.12188,0.11289,3.26,0.78
123902,CT-1239.02,2226,1087,0.48587,0.51413,0.718,0.058,0.224,0.00861,0.02632,0.17847,0.7866,0.17253,0.37204,0.25348,0.16149,0.04047,0.2002,0.00701,0.12312,0.15916,0.0951,0.2032,0.21221,2.44,0.45
124000,CT-1240,4439,2194,0.51254,0.48746,0.662,0.053,0.285,0.00783,0.0235,0.15242,0.81624,0.14038,0.36248,0.18632,0.19458,0.11624,0.21421,0.11411,0.07407,0.03403,0.12412,0.21321,0.22623,2.38,0.4
124102,CT-1241.02,2940,1362,0.54583,0.45417,0.735,0.061,0.204,0.01554,0.04701,0.35777,0.57968,0.26969,0.37312,0.20445,0.12147,0.03127,0.27473,0.09491,0.15984,0.15684,0.03696,0.11688,0.15984,2.63,0.56
124103,CT-1241.03,1507,573,0.51509,0.48491,0.602,0.045,0.353,0.03469,0.10321,0.42724,0.43486,0.32929,0.20913,0.19642,0.21317,0.05199,0.258,0.113,0.166,0.175,0.122,0.073,0.093,3.3,0.77
124104,CT-1241.04,2130,1049,0.56927,0.43073,0.726,0.08,0.194,0.0219,0.06517,0.36538,0.54754,0.24301,0.31566,0.20125,0.17453,0.06555,0.242,0.163,0.149,0.181,0.073,0.133,0.059,2.46,0.47
124105,CT-1241.05,1799,839,0.51028,0.48972,0.67,0.045,0.285,0.02063,0.06121,0.36176,0.5564,0.29249,0.31165,0.2239,0.15028,0.02168,0.185,0.08,0.211,0.207,0.11,0.126,0.081,2.73,0.65
124201,CT-1242.01,2890,1080,0.5124,0.4876,0.714,0.072,0.214,0.01988,0.05965,0.32593,0.59454,0.22753,0.31308,0.27557,0.13608,0.04774,0.11912,0.08609,0.15215,0.28328,0.13413,0.14414,0.08108,3.28,0.66
124203,CT-1242.03,1944,784,0.48556,0.51444,0.602,0.03,0.368,0.01593,0.04844,0.37349,0.56214,0.2555,0.2936,0.21202,0.19687,0.04201,0.13174,0.10978,0.22056,0.27146,0.08782,0.07385,0.10479,2.83,0.42
124204,CT-1242.04,1620,809,0.52705,0.47295,0.701,0.093,0.206,0.03018,0.08987,0.28974,0.59021,0.17839,0.36135,0.22356,0.19097,0.04574,0.244,0.114,0.226,0.216,0.044,0.103,0.053,2.17,0.35
124300,CT-1243,2596,1173,0.4758,0.5242,0.615,0.031,0.354,0.02514,0.07587,0.32038,0.57861,0.22988,0.30711,0.2422,0.15192,0.06889,0.28629,0.07508,0.19019,0.18919,0.07608,0.1041,0.07908,2.4,0.32
124400,CT-1244,4052,1690,0.49125,0.50875,0.753,0.059,0.188,0.00732,0.02196,0.27196,0.69877,0.2329,0.2716,0.20088,0.23474,0.05989,0.11389,0.05195,0.06394,0.22777,0.10789,0.21678,0.21778,2.8,0.57
124500,CT-1245,2382,1198,0.46883,0.53117,0.739,0.022,0.239,0.00446,0.01288,0.19812,0.78455,0.21942,0.23796,0.20994,0.29203,0.04065,0.218,0.057,0.085,0.129,0.075,0.077,0.359,2.34,0.38
124600,CT-1246,2381,1292,0.4812,0.5188,0.668,0.055,0.277,0.0028,0.0084,0.21242,0.77638,0.17194,0.23162,0.22648,0.30791,0.06206,0.16284,0.05894,0.11089,0.25275,0.08591,0.18981,0.13886,2.01,0.21
124700,CT-1247,5052,2559,0.43596,0.56404,0.676,0.073,0.251,0.00352,0.01033,0.09299,0.89316,0.16148,0.28057,0.26946,0.21425,0.07424,0.17,0.017,0.082,0.145,0.08,0.193,0.313,2.15,0.3
124902,CT-1249.02,2570,1543,0.44715,0.55285,0.699,0.109,0.192,0.01027,0.03082,0.13354,0.82537,0.21688,0.32603,0.21293,0.14614,0.09803,0.326,0.094,0.183,0.148,0.111,0.065,0.073,1.98,0.36
124903,CT-1249.03,3165,1546,0.46263,0.53737,0.7,0.113,0.187,0.01178,0.03501,0.19488,0.75833,0.16855,0.38236,0.1906,0.19234,0.06614,0.205,0.055,0.07,0.143,0.186,0.258,0.083,2.3,0.4
125101,CT-1251.01,3371,2047,0.44127,0.55873,0.804,0.121,0.075,0.00495,0.01453,0.09841,0.8821,0.16576,0.44211,0.22149,0.15197,0.01867,0.0961,0.12412,0.11211,0.18318,0.17017,0.19419,0.12012,1.74,0.11
125102,CT-1251.02,1646,855,0.43046,0.56954,0.759,0.026,0.215,0.01121,0.03296,0.16546,0.79038,0.15877,0.32381,0.15705,0.28327,0.0771,0.114,0.025,0.092,0.109,0.145,0.271,0.244,2.46,0.59
125200,CT-1252,3319,1832,0.42611,0.57389,0.757,0.079,0.164,0.00704,0.02145,0.23215,0.73935,0.16492,0.36454,0.26239,0.18365,0.0245,0.08909,0.1031,0.10811,0.15516,0.13514,0.23123,0.17818,2.17,0.42
125310,CT-1253.1,3402,1893,0.52758,0.47242,0.682,0.033,0.285,0.01027,0.03045,0.27691,0.68237,0.22655,0.33616,0.18814,0.21695,0.0322,0.29029,0.08108,0.09409,0.18418,0.05005,0.12012,0.18018,2,0.26
125321,CT-1253.21,2876,1527,0.57624,0.42376,0.686,0.028,0.286,0.00358,0.01112,0.16488,0.82042,0.21708,0.38396,0.17047,0.19361,0.03488,0.277,0.09,0.138,0.212,0.119,0.111,0.053,2.02,0.24
